file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00101_03553.950-03554.500,སྤྱོད་འཇུག་ནས་གསུངས་ ,spyod 'jug nas gsungs _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03553.950-03554.500.wav,STT_TT,3,21,0.5500000000001819,wav16k/STT_TT00101_03553.950-03554.500.wav,སྤྱོད་འཇུག་ནས་གསུངས་
STT_TT00101_03555.400-03556.400,ཉོན་མོངས་པའི་དགྲ་དེ་ ,nyon mongs pa'i dgra de _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03555.400-03556.400.wav,STT_TT,3,21,1.0,wav16k/STT_TT00101_03555.400-03556.400.wav,ཉོན་མོངས་པའི་དགྲ་དེ་
STT_TT00101_03556.850-03559.100,ཨེ་ནས། ཇི་ཙམ་ཕར་བསྟུན་ན་དེ་ཙམ་གིས་ ,e nas/_ji tsam phar bstun na de tsam gis _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03556.850-03559.100.wav,STT_TT,3,35,2.25,wav16k/STT_TT00101_03556.850-03559.100.wav,ཨེ་ནས། ཇི་ཙམ་ཕར་བཏུད་ན་དེ་ཙམ་གིས་
STT_TT00101_03560.000-03560.650,ངན་དུ་ངན་དུ་ ,ngan du ngan du _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03560.000-03560.650.wav,STT_TT,3,13,0.650000000000091,wav16k/STT_TT00101_03560.000-03560.650.wav,ངན་དུ་ངན་དུ་
STT_TT00101_03561.200-03561.850,ཧམ་པ་ཚ་རུ་ཚ་རུ་ ,ham pa tsha ru tsha ru _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03561.200-03561.850.wav,STT_TT,3,16,0.650000000000091,wav16k/STT_TT00101_03561.200-03561.850.wav,ཧམ་པ་ཚ་རུ་ཚ་རུ།
STT_TT00101_03563.250-03564.300,ཐ་མལ་བའི་དགྲ་བོ་ལ་ཡ་ ,tha mal ba'i dgra bo la ya _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03563.250-03564.300.wav,STT_TT,3,21,1.050000000000182,wav16k/STT_TT00101_03563.250-03564.300.wav,ཐ་མལ་པའི་དགྲ་བོ་ལ་ཡ་
STT_TT00101_03564.950-03565.900,ཡང་སྐབས་རེ་ཡང་ཕར་ཡེ་ ,yang skabs re yang phar ye _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03564.950-03565.900.wav,STT_TT,3,21,0.9500000000002728,wav16k/STT_TT00101_03564.950-03565.900.wav,ཡངསྐབས་རེ་ཡང་ཕར་
STT_TT00101_03566.150-03567.800,བསྟུན་མཁས་བྱས་ན་རིམ་པའི་རིམ་པའི་དགྲ་དེ་ ,bstun mkhas byas na rim pa'i rim pa'i dgra de _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03566.150-03567.800.wav,STT_TT,3,40,1.650000000000091,wav16k/STT_TT00101_03566.150-03567.800.wav,བསྟུན་ཁས་བྱས་ན་རིམ་པས་རིམ་པའི་དགྲ་དེ།
STT_TT00101_03571.300-03571.850,ཉོན་མོངས་པའི་ ,nyon mongs pa'i _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03571.300-03571.850.wav,STT_TT,3,14,0.5499999999997272,wav16k/STT_TT00101_03571.300-03571.850.wav,ཉོན་མོངས་པའི་
STT_TT00101_03573.200-03574.400,ད་ཉོན་མོངས་དེ་ཡི་དབང་གིས་ ,da nyon mongs de yi dbang gis _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03573.200-03574.400.wav,STT_TT,3,26,1.2000000000002728,wav16k/STT_TT00101_03573.200-03574.400.wav,ཉོན་མོངས་དེའི་དབང་གིས་
STT_TT00101_03574.850-03576.100,ཨེ་ནས་ཐོན་བསྡད་པའི་ཉེས་སྤྱོད་ ,e nas thon bsdad pa'i nyes spyod _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03574.850-03576.100.wav,STT_TT,3,30,1.25,wav16k/STT_TT00101_03574.850-03576.100.wav,ཨེ་ནས་ཐོན་བསྡད་པའི་ཉེས་སྤྱོད།
STT_TT00101_03576.850-03577.950,དགྲ་ནང་བཞིན་ལ་བལྟས་ནས་ ,dgra nang bzhin la bltas nas _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03576.850-03577.950.wav,STT_TT,3,23,1.099999999999909,wav16k/STT_TT00101_03576.850-03577.950.wav,དགྲ་ནང་བཞིན་ལ་བལྟས་ནས་
STT_TT00101_03579.350-03580.900,རབ་ལ་པེ་དངོས་གནས་གཏན་དུ་སྤང་ ,rab la pe dngos gnas gtan du spang _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03579.350-03580.900.wav,STT_TT,3,29,1.550000000000182,wav16k/STT_TT00101_03579.350-03580.900.wav,རབ་ལ་དཔེ་དངོས་གནས་གཏན་དུ་སྤངས།
STT_TT00101_03584.200-03585.250,འབུ་སྲིན་སྲོག་ཆགས་ཕྲ་མོ་ ,'bu srin srog chags phra mo _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03584.200-03585.250.wav,STT_TT,3,25,1.050000000000182,wav16k/STT_TT00101_03584.200-03585.250.wav,འབུ་སྲིན་སྲོག་ཆགས་ཕྲ་མོ་
STT_TT00101_03586.150-03586.650,གསོད་པའི་ ,gsod pa'i _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03586.150-03586.650.wav,STT_TT,3,10,0.5,wav16k/STT_TT00101_03586.150-03586.650.wav,གསོད་པའི་
STT_TT00101_03590.700-03591.300,གཏན་དུ་སྤངས་ ,gtan du spangs _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03590.700-03591.300.wav,STT_TT,3,13,0.6000000000003638,wav16k/STT_TT00101_03590.700-03591.300.wav,གཏན་དུ་སྤངས་་
STT_TT00101_03592.150-03592.900,གཏན་དུ་སྤངས་པ་མ་ཐུབ་ ,gtan du spangs pa ma thub _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03592.150-03592.900.wav,STT_TT,3,21,0.75,wav16k/STT_TT00101_03592.150-03592.900.wav,གཏན་དུ་སྤང་མ་ཐུབ་
STT_TT00101_03594.650-03595.300,ཉུང་ཉུང་ཅིག་ ,nyung nyung cig _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03594.650-03595.300.wav,STT_TT,3,13,0.650000000000091,wav16k/STT_TT00101_03594.650-03595.300.wav,ཉུང་ཉུང་ྱིག་
STT_TT00101_03598.000-03599.700,དགྲ་བཞིན་རབ་ཏུ་སྤང་ལ་འབད་འཚལ་ལོ།  ,dgra bzhin rab tu spang la 'bad 'tshal lo/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03598.000-03599.700.wav,STT_TT,3,34,1.699999999999818,wav16k/STT_TT00101_03598.000-03599.700.wav,དགྲ་བཞིན་རབ་ཏུ་སྤངས་ལ་འབད་འཚལ་ལོ།
STT_TT00101_03600.950-03601.450,འཕེན་པ་ ,'phen pa _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03600.950-03601.450.wav,STT_TT,3,8,0.5,wav16k/STT_TT00101_03600.950-03601.450.wav,ཕན་པ་
STT_TT00101_03601.800-03603.600,མཐོ་རིས་འཕེན་པ་དགེ་བའི་ལས་བཅུ་ཡང་།  ,mtho ris 'phen pa dge ba'i las bcu yang /__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03601.800-03603.600.wav,STT_TT,3,36,1.7999999999997272,wav16k/STT_TT00101_03601.800-03603.600.wav,མཐོ་རིས་འཕེན་པ་དགེ་བའི་ལས་བཅུང་ཡང་།
STT_TT00101_03604.250-03605.350,མི་དགེ་བཅུ་སྤོང་ ,mi dge bcu spong _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03604.250-03605.350.wav,STT_TT,3,17,1.099999999999909,wav16k/STT_TT00101_03604.250-03605.350.wav,མི་དགེ་བཅུ་སྤོངས།
STT_TT00101_03605.600-03606.400,སེམས་པ་དགེ་བ་སྟེ།  ,sems pa dge ba ste/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03605.600-03606.400.wav,STT_TT,3,19,0.8000000000001819,wav16k/STT_TT00101_03605.600-03606.400.wav,སེམས་པ་དགེ་བ་སྟེ།
STT_TT00101_03607.400-03609.000,སྲོག་མི་གཅོད་དང་མ་བྱིན་ལེན་པ་སྤང་།  ,srog mi gcod dang ma byin len pa spang /__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00101_03607.400-03609.000.wav,STT_TT,3,36,1.599999999999909,wav16k/STT_TT00101_03607.400-03609.000.wav,སྲོག་མི་གཅོད་དང་མ་བྱིན་ལེན་པ་སྤངས།
